firm_id,name,website,hq_city,hq_country,geo_segment,firm_type,stage_focus,leads_rounds,check_min_usd_k,check_max_usd_k,sweet_spot_usd_k,invests_in_us_cos,thesis_summary,conflict_flag,conflict_note,engagement_status,engagement_reason,source_url,verification_status,notes,access_mode,application_url,access_notes,decision_process,decision_makers,decision_timeline_days,decision_notes,target_partner_role,linkedin_query
f_nfx,NFX,https://www.nfx.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Seed investor focused on network effects marketplaces and AI-enabled software.,0,,Engage,,https://www.nfx.com,NEEDS_REVIEW,Useful marketplace and workflow lens; verify restaurant and B2B fit.,Application,https://www.nfx.com/pitch,Use the published pitch route and track submission status.,Confirm screening owner and partner process after submission.,,,Submit only after conflict and portfolio checks are complete.,"Partner or GP leading AI, enterprise SaaS or vertical software",NFX partner AI SaaS
f_conviction,Conviction,https://www.conviction.com,San Francisco,USA,US,Early-stage,"Seed,Series A",1,,,,1,AI-native venture firm focused on foundational and application-layer artificial intelligence.,0,,Engage,,https://www.conviction.com,NEEDS_REVIEW,High AI thesis fit; verify stage and partner ownership.,Warm intro,,Use an AI founder or technical-operator introduction.,Confirm technical diligence and partnership decision cadence.,,,Prepare a clear model and data advantage.,"Partner or GP leading AI, enterprise SaaS or vertical software",Conviction partner AI SaaS
f_daybreak,Daybreak Ventures,https://www.daybreak.vc,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Early-stage investor focused on applied AI infrastructure and automation.,0,,Engage,,https://www.daybreak.vc,NEEDS_REVIEW,Strong seed AI and workflow fit; verify current fund deployment.,Direct outreach,,Use the firm's public founder path or an operator introduction.,Confirm partner sponsorship and the decision calendar.,,,Check fund close and typical first check from a primary source.,"Partner or GP leading AI, enterprise SaaS or vertical software",Daybreak Ventures partner AI SaaS
f_forum,Forum Ventures,https://www.forumvc.com,New York,USA,US,Seed,"Pre-seed,Seed",1,,,,1,B2B SaaS and AI accelerator and seed investor with a formal application path.,0,,Engage,,https://www.forumvc.com,NEEDS_REVIEW,Strong B2B stage fit; decide whether the programme is worth the time and terms.,Application,https://www.forumvc.com/apply,Use the formal application route and track the cohort deadline.,Programme screening interview and investment decision should be tracked as distinct gates.,,,Verify current terms and cohort dates before submission.,"Partner or GP leading AI, enterprise SaaS or vertical software",Forum Ventures partner AI SaaS
f_soma,Soma Capital,https://www.somacap.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",0,,,,1,High-volume early-stage investor across software marketplaces and AI companies.,0,,Engage,,https://www.somacap.com,NEEDS_REVIEW,Broad early AI fit; likely follower unless current strategy says otherwise.,Warm intro,,Use founder and angel networks to establish a fast path.,Confirm check size lead capability and partner ownership.,,,Treat as a relationship target until capacity is verified.,"Partner or GP leading AI, enterprise SaaS or vertical software",Soma Capital partner AI SaaS
f_abstract,Abstract Ventures,https://www.abstractvc.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Early-stage investor across enterprise software fintech and AI-native applications.,0,,Engage,,https://www.abstractvc.com,NEEDS_REVIEW,Verify the current AI SaaS partner and check size.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Abstract Ventures partner AI SaaS
f_haystack,Haystack,https://www.haystack.vc,San Francisco,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Early investor in software infrastructure and AI-native companies.,0,,Engage,,https://www.haystack.vc,NEEDS_REVIEW,Strong early-stage profile; confirm lead appetite.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Haystack partner AI SaaS
f_chapterone,Chapter One,https://www.chapterone.com,Los Angeles,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Early-stage fund investing in product-led software data and AI companies.,0,,Engage,,https://www.chapterone.com,NEEDS_REVIEW,Useful product and data network; verify current fund capacity.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Chapter One partner AI SaaS
f_xyz,XYZ Venture Capital,https://www.xyz.vc,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Seed investor in enterprise software fintech and technology-enabled industries.,0,,Engage,,https://www.xyz.vc,NEEDS_REVIEW,Verify applied-AI and vertical-software ownership.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",XYZ Venture Capital partner AI SaaS
f_precursor,Precursor Ventures,https://precursorvc.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Pre-seed investor backing software founders before institutional traction.,0,,Engage,,https://precursorvc.com,NEEDS_REVIEW,Strong first-check profile; confirm AI SaaS portfolio overlap.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Precursor Ventures partner AI SaaS
f_2048,2048 Ventures,https://www.2048.vc,New York,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Pre-seed fund investing in technology companies including data AI and vertical software.,0,,Engage,,https://www.2048.vc,NEEDS_REVIEW,Strong early-stage fit; verify current thesis and geography.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",2048 Ventures partner AI SaaS
f_charge,Charge Ventures,https://www.charge.vc,New York,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Pre-seed investor in enterprise software marketplaces and technology infrastructure.,0,,Engage,,https://www.charge.vc,NEEDS_REVIEW,Verify partner coverage for AI marketing and restaurant software.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Charge Ventures partner AI SaaS
f_company,Company Ventures,https://www.companyventures.co,New York,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Early-stage investor and company-building platform for software and AI startups.,0,,Engage,,https://www.companyventures.co,NEEDS_REVIEW,Check current program and direct-investment routes.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Company Ventures partner AI SaaS
f_newark,Newark Venture Partners,https://www.newarkventurepartners.com,Newark,USA,US,Seed,"Pre-seed,Seed,Series A",1,,,,1,Early-stage investor in B2B software data and AI companies.,0,,Engage,,https://www.newarkventurepartners.com,NEEDS_REVIEW,Verify current fund and enterprise AI focus.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Newark Venture Partners partner AI SaaS
f_notation,Notation Capital,https://notation.vc,New York,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Pre-seed fund focused on technical founders software and infrastructure.,0,,Engage,,https://notation.vc,NEEDS_REVIEW,Good company-formation fit; confirm ability to lead.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Notation Capital partner AI SaaS
f_humancapital,Human Capital,https://www.humancapital.com,San Francisco,USA,US,Multistage,"Seed,Series A,Series B",1,,,,1,Technology investor with software AI and technical-talent expertise.,0,,Engage,,https://www.humancapital.com,NEEDS_REVIEW,Verify current venture strategy and relevant partner.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Seed partner covering enterprise AI, AI applications or vertical software",Human Capital partner AI SaaS
f_foundercollective,Founder Collective,https://www.foundercollective.com,Cambridge,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Seed fund run by former founders investing across software and technology.,0,,Engage,,https://www.foundercollective.com,NEEDS_REVIEW,Broad seed fit; verify AI SaaS thesis owner.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Founder Collective partner AI SaaS
f_svangel,SV Angel,https://svangel.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Early-stage investor with a broad software AI and developer ecosystem portfolio.,0,,Engage,,https://svangel.com,NEEDS_REVIEW,Likely network and follower value; verify current check strategy.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",SV Angel partner AI SaaS
f_astar,A* Capital,https://www.a-star.co,San Francisco,USA,US,Seed,"Pre-seed,Seed,Series A",1,,,,1,Early-stage venture firm investing in software infrastructure and AI companies.,0,,Engage,,https://www.a-star.co,NEEDS_REVIEW,Verify target ownership and application-layer fit.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",A* Capital partner AI SaaS
f_audacious,Audacious Ventures,https://www.audacious.co,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Early-stage fund investing in ambitious software and AI-native founders.,0,,Engage,,https://www.audacious.co,NEEDS_REVIEW,Strong formation-stage fit; verify current deployment.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Audacious Ventures partner AI SaaS
f_contrary,Contrary,https://contrary.com,San Francisco,USA,US,Early-stage,"Pre-seed,Seed,Series A",1,,,,1,Early-stage technology investor with a research-led software and AI practice.,0,,Engage,,https://contrary.com,NEEDS_REVIEW,Strong talent and AI network; verify partner ownership.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Contrary partner AI SaaS
f_inspired,Inspired Capital,https://www.inspiredcapital.com,New York,USA,US,Early-stage,"Pre-seed,Seed,Series A",1,,,,1,Early-stage investor across software commerce and technology-enabled businesses.,0,,Engage,,https://www.inspiredcapital.com,NEEDS_REVIEW,Useful commerce adjacency; verify AI B2B thesis.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Inspired Capital partner AI SaaS
f_radical,Radical Ventures,https://radical.vc,Toronto,Canada,OTHER,Early-stage,"Seed,Series A,Series B",1,,,,1,AI-specialist venture firm investing across North American technical and application companies.,0,,Engage,,https://radical.vc,NEEDS_REVIEW,AI-specialist fit; verify U.S. company eligibility and current stage.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Radical Ventures partner AI SaaS
f_dcvc,DCVC,https://www.dcvc.com,San Francisco,USA,US,Multistage,"Seed,Series A,Series B",1,,,,1,Deep-tech investor in AI data infrastructure and computational businesses.,0,,Engage,,https://www.dcvc.com,NEEDS_REVIEW,Best fit if defensibility is deeply technical.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Seed partner covering enterprise AI, AI applications or vertical software",DCVC partner AI SaaS
f_lux,Lux Capital,https://www.luxcapital.com,New York,USA,US,Multistage,"Seed,Series A,Series B",1,,,,1,Technology investor backing frontier science AI and enterprise software.,0,,Engage,,https://www.luxcapital.com,NEEDS_REVIEW,Strong technical AI fit; verify vertical application appetite.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Seed partner covering enterprise AI, AI applications or vertical software",Lux Capital partner AI SaaS
f_villageglobal,Village Global,https://www.villageglobal.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Network-driven early-stage investor in software AI and technology companies.,0,,Engage,,https://www.villageglobal.com,NEEDS_REVIEW,Useful access network; confirm check and lead capability.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Village Global partner AI SaaS
f_hustle,Hustle Fund,https://www.hustlefund.vc,San Francisco,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Pre-seed investor with a high-volume software and technology portfolio.,0,,Engage,,https://www.hustlefund.vc,NEEDS_REVIEW,Actionable early route; verify B2B AI interest and ownership target.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Hustle Fund partner AI SaaS
f_pioneer,Pioneer Fund,https://www.pioneerfund.vc,San Francisco,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Founder-led early-stage fund investing in software AI and technical startups.,0,,Engage,,https://www.pioneerfund.vc,NEEDS_REVIEW,Strong founder network; likely co-investor rather than lead.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Pioneer Fund partner AI SaaS
f_alumni,Alumni Ventures,https://www.av.vc,Manchester,USA,US,Multistage,"Seed,Series A,Series B",0,,,,1,Network-based venture platform investing across stages and technology sectors.,0,,Engage,,https://www.av.vc,NEEDS_REVIEW,Potential syndicate participant; verify AI fund and check route.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Seed partner covering enterprise AI, AI applications or vertical software",Alumni Ventures partner AI SaaS
f_yc,Y Combinator,https://www.ycombinator.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Startup accelerator and seed investor with a large AI and enterprise software portfolio.,0,,Engage,,https://www.ycombinator.com/apply,NEEDS_REVIEW,Track as both an accelerator application and investor-access engine.,Application,https://www.ycombinator.com/apply,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Y Combinator partner AI SaaS
f_techstars,Techstars,https://www.techstars.com,New York,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Global accelerator network and early-stage investor with vertical programs.,0,,Engage,,https://www.techstars.com/accelerators,NEEDS_REVIEW,Choose a specific active accelerator before applying.,Application,https://www.techstars.com/accelerators,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Techstars partner AI SaaS
f_neo,Neo,https://neo.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Founder community accelerator and early-stage fund for technical companies.,0,,Engage,,https://neo.com,NEEDS_REVIEW,Formal accelerator route plus direct investor network.,Application,https://neo.com,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Neo partner AI SaaS
f_mucker,Mucker Capital,https://www.mucker.com,Los Angeles,USA,US,Seed,"Pre-seed,Seed,Series A",1,,,,1,Early-stage fund and accelerator investing in software and technology companies.,0,,Engage,,https://www.mucker.com,NEEDS_REVIEW,MuckerLab is a high-touch application route; confirm current cohort.,Application,https://www.mucker.com/muckerlab,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Mucker Capital partner AI SaaS
f_plugplay,Plug and Play Ventures,https://www.plugandplaytechcenter.com,Sunnyvale,USA,US,Corporate / strategic,"Pre-seed,Seed,Series A",0,,,,1,Global accelerator and venture platform connecting startups with corporate partners.,0,,Engage,,https://www.plugandplaytechcenter.com,NEEDS_REVIEW,Relevant retail and food programs; verify terms and data-sharing boundaries.,Application,https://www.plugandplaytechcenter.com/join-us,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,Investment partner covering enterprise AI and application software,Plug and Play Ventures partner AI SaaS
f_alchemist,Alchemist Accelerator,https://www.alchemistaccelerator.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Accelerator and investor focused specifically on enterprise and B2B startups.,0,,Engage,,https://www.alchemistaccelerator.com/apply,NEEDS_REVIEW,Strong enterprise application route; confirm deadline and terms.,Application,https://www.alchemistaccelerator.com/apply,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Alchemist Accelerator partner AI SaaS
f_heavybit,Heavybit,https://www.heavybit.com,San Francisco,USA,US,Seed,"Pre-seed,Seed,Series A",1,,,,1,Investor and founder program for developer-first and infrastructure software companies.,0,,Engage,,https://www.heavybit.com,NEEDS_REVIEW,Strong if data or AI infrastructure is the core wedge.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Heavybit partner AI SaaS
f_bloombergbeta,Bloomberg Beta,https://www.bloombergbeta.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Seed fund focused on the future of work software data and machine intelligence.,0,,Engage,,https://www.bloombergbeta.com,NEEDS_REVIEW,Strong workflow and AI thesis; verify current fund status.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Bloomberg Beta partner AI SaaS
f_essence,Essence VC,https://www.essencevc.fund,Seattle,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Early-stage fund focused on data infrastructure developer tools and enterprise AI.,0,,Engage,,https://www.essencevc.fund,NEEDS_REVIEW,Strong technical seed fit; prepare architecture before outreach.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Essence VC partner AI SaaS
f_quiet,Quiet Capital,https://www.quiet.com,San Francisco,USA,US,Early-stage,"Seed,Series A",1,,,,1,Early-stage technology investor across software commerce and AI companies.,0,,Engage,,https://www.quiet.com,NEEDS_REVIEW,Verify current team fund status and B2B AI focus.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Quiet Capital partner AI SaaS
f_8vc,8VC,https://www.8vc.com,Austin,USA,US,Multistage,"Seed,Series A,Series B",1,,,,1,Technology investor across enterprise software logistics data and AI.,0,,Engage,,https://www.8vc.com,NEEDS_REVIEW,Strong vertical operations fit; review large portfolio for conflicts.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Seed partner covering enterprise AI, AI applications or vertical software",8VC partner AI SaaS
f_patron,Patron,https://www.patron.fund,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Early-stage fund investing in companies shaped by gaming consumer behavior and AI.,0,,Engage,,https://www.patron.fund,NEEDS_REVIEW,Useful consumer and AI lens; verify B2B SaaS fit.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Patron partner AI SaaS
f_designer,Designer Fund,https://www.designerfund.com,San Francisco,USA,US,Seed,"Pre-seed,Seed,Series A",1,,,,1,Early-stage investor in design-led software tools and technology companies.,0,,Engage,,https://www.designerfund.com,NEEDS_REVIEW,Relevant for workflow UX and product-led growth; verify AI thesis.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Designer Fund partner AI SaaS
f_race,Race Capital,https://racecapital.com,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Seed investor in enterprise infrastructure software and data companies.,0,,Engage,,https://racecapital.com,NEEDS_REVIEW,Strong infrastructure and enterprise fit; verify application focus.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Race Capital partner AI SaaS
f_array,Array Ventures,https://www.array.vc,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,Enterprise software seed investor focused on data-heavy and AI-enabled products.,0,,Engage,,https://www.array.vc,NEEDS_REVIEW,Strong seed B2B fit; verify current check range.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Array Ventures partner AI SaaS
f_scribble,Scribble Ventures,https://scribble.vc,San Francisco,USA,US,Seed,"Pre-seed,Seed",0,,,,1,Early-stage investor in software AI data and future-of-work companies.,0,,Engage,,https://scribble.vc,NEEDS_REVIEW,Useful founder network; confirm lead capability.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Scribble Ventures partner AI SaaS
f_basisset,Basis Set Ventures,https://www.basisset.ventures,San Francisco,USA,US,Seed,"Pre-seed,Seed",1,,,,1,AI-native seed investor focused on automation data and enterprise workflows.,0,,Engage,,https://www.basisset.ventures,NEEDS_REVIEW,Excellent AI workflow fit; check direct portfolio adjacency.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Basis Set Ventures partner AI SaaS
f_acrew,Acrew Capital,https://www.acrewcapital.com,San Francisco,USA,US,Early-stage,"Seed,Series A,Series B",1,,,,1,Early-stage investor in enterprise software data fintech and security.,0,,Engage,,https://www.acrewcapital.com,NEEDS_REVIEW,Strong enterprise network; verify AI marketing owner.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Partner or GP leading AI, enterprise SaaS or vertical software",Acrew Capital partner AI SaaS
f_baincv,Bain Capital Ventures,https://baincapitalventures.com,San Francisco,USA,US,Multistage,"Seed,Series A,Series B,Growth",1,,,,1,Multistage venture investor across AI applications enterprise software and commerce.,0,,Engage,,https://baincapitalventures.com,NEEDS_REVIEW,Strong thesis breadth; route to seed and AI application partners.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Seed partner covering enterprise AI, AI applications or vertical software",Bain Capital Ventures partner AI SaaS
f_battery,Battery Ventures,https://www.battery.com,Boston,USA,US,Multistage,"Seed,Series A,Series B,Growth",1,,,,1,Global investor with deep enterprise software infrastructure and industrial technology coverage.,0,,Engage,,https://www.battery.com,NEEDS_REVIEW,Strong SaaS experience; verify seed-stage AI appetite.,Direct outreach,,Start with the scoped LinkedIn search; confirm the investor owns the thesis before sending a deck.,"Unknown — ask for the exact gates, decision makers and timing in the first conversation.",,,Do not infer an investment-committee process from firm size. Record the sourced answer here.,"Seed partner covering enterprise AI, AI applications or vertical software",Battery Ventures partner AI SaaS
